,PER,ORG,LOC,DATE,Mean
kin,0.8703101389123158,0.9802060609330975,0.9807068329626301,0.9776717953768798,0.9522237070462308
lug,0.8765156210324666,0.9671582603139354,0.9797219825712861,0.9755920315651676,0.9497469738707139
sna,0.8752220992355524,0.9784962273059424,0.9560363961747977,0.985628789621404,0.9488458780844242
nya,0.8767870564101657,0.9799395968467682,0.9648890195957192,0.9717962144752871,0.9483529718319851
luo,0.8677045897831915,0.9762447150995016,0.9738890078180316,0.9666519700330969,0.9461225706834555
twi,0.8707408586610496,0.9799963547165815,0.9648625665328346,0.9632976928773452,0.9447243681969527
ibo,0.8655506781655433,0.9652231390832132,0.9663210220196321,0.9790013909849193,0.944024057563327
zul,0.8708580253672602,0.9703257736838106,0.9480044335474521,0.9698967206594367,0.9397712383144898
xho,0.8694260297372389,0.9600756062821209,0.9409392474930256,0.9879319949257929,0.9395932196095447
hau,0.8744162390558144,0.9664196112162662,0.9416585130074169,0.9727667785440764,0.9388152854558934
tsn,0.8724168359188526,0.9675533513310411,0.9365427844657167,0.9765904278280904,0.9382758498859252
swa,0.8722074740155668,0.9691768597377932,0.9610932939452739,0.947866249971392,0.9375859694175065
wol,0.8785370967544245,0.963021538610047,0.9419515336522072,0.9619426307088395,0.9363631999313795
bam,0.8633564589426326,0.9413031163988611,0.9530250876078397,0.967165196732099,0.931212464920358
mos,0.8660177306706247,0.9686259285115659,0.9455710826967038,0.9403767584697764,0.9301478750871677
ewe,0.8614999554152024,0.9658556829258034,0.9445335931972141,0.9397213128359648,0.9279026360935461
pcm,0.8705466939822791,0.9581896341387693,0.9566906048262418,0.9142420362267613,0.9249172422935129
yor,0.8538684203075428,0.964945367683728,0.9021389725292388,0.9361292114588186,0.9142704929948321
fon,0.8552813937345741,0.9500436137491974,0.9346186025923792,0.9105913877083675,0.9126337494461295
bbj,0.8682208581509905,0.9236443957004031,0.8841875186974696,0.9235885961384906,0.8999103421718385
