layer,model,rank_type,language,pearson
2,mbert,top5,sna,0.8151590436336572
2,mbert,top5,lug,0.8148528457542278
2,mbert,top5,ibo,0.8112008454146369
2,mbert,top5,kin,0.8091815179093957
2,mbert,top5,twi,0.8066713207696445
2,mbert,worst5,bbj,0.6135064228094794
2,mbert,worst5,yor,0.6591906251230886
2,mbert,worst5,pcm,0.6954157352731161
2,mbert,worst5,fon,0.7017397549284798
2,mbert,worst5,ewe,0.7234670305479196
3,mbert,top5,kin,0.8851437104013894
3,mbert,top5,sna,0.8847831304428257
3,mbert,top5,lug,0.881811233447641
3,mbert,top5,twi,0.8795629023562096
3,mbert,top5,ibo,0.8792225278940708
3,mbert,worst5,bbj,0.7542449849186091
3,mbert,worst5,yor,0.7882000741026693
3,mbert,worst5,pcm,0.8053310776907039
3,mbert,worst5,fon,0.8121495255603263
3,mbert,worst5,ewe,0.8291220929403043
10,mbert,top5,kin,0.9522237070462308
10,mbert,top5,lug,0.9497469738707139
10,mbert,top5,sna,0.9488458780844242
10,mbert,top5,nya,0.9483529718319851
10,mbert,top5,luo,0.9461225706834555
10,mbert,worst5,bbj,0.8999103421718385
10,mbert,worst5,fon,0.9126337494461295
10,mbert,worst5,yor,0.9142704929948321
10,mbert,worst5,pcm,0.9249172422935129
10,mbert,worst5,ewe,0.9279026360935461
12,mbert,top5,lug,0.8556700702891528
12,mbert,top5,kin,0.8418827085750844
12,mbert,top5,nya,0.8390830446521944
12,mbert,top5,sna,0.8277775794072335
12,mbert,top5,luo,0.8139392368618831
12,mbert,worst5,bbj,0.6402683614005296
12,mbert,worst5,yor,0.6581286316277155
12,mbert,worst5,fon,0.6759396768029827
12,mbert,worst5,pcm,0.7197798230351644
12,mbert,worst5,mos,0.7322105602688161
