,PER,ORG,LOC,DATE,Mean
sna,0.6777739037291878,0.8812534121162955,0.7703920033229393,0.9312168553662065,0.8151590436336572
lug,0.6650390514602639,0.8450362048954092,0.901150269104756,0.8481858575564819,0.8148528457542278
ibo,0.6771879311005615,0.8485187999849998,0.8086725232654818,0.9104241273075043,0.8112008454146369
kin,0.6303162706848627,0.8715825340977889,0.8737571798074637,0.8610700870474676,0.8091815179093957
twi,0.6528584634041737,0.8989857746645156,0.8355384158080459,0.8393026292018432,0.8066713207696445
luo,0.6449773072658357,0.8787949037518735,0.8631328046602034,0.822889458308807,0.8024486184966799
nya,0.6318933226427301,0.8863106017731829,0.8051754383504363,0.8356406292564341,0.7897549980056958
zul,0.6776078636493307,0.8457263610696509,0.7729873289036677,0.8485155566278525,0.7862092775626255
swa,0.6253324165000197,0.8605321016188716,0.8567385877537987,0.7779305812105854,0.7801334217708188
xho,0.681715045006749,0.8311721863770943,0.672199829357525,0.9310466314151287,0.7790334230391243
tsn,0.6274832122309121,0.856357962184189,0.7179431592443309,0.8648758258842126,0.7666650398859112
hau,0.6628666935317881,0.834236410553497,0.6808530024488582,0.8328797900251992,0.7527089741398356
wol,0.6629724821959184,0.8296642605163478,0.6787816747323782,0.8085306325570863,0.7449872625004327
mos,0.6506760804282771,0.8347727402985288,0.7254194791926677,0.7030070157316102,0.728468828912771
bam,0.6385761914274193,0.7552454972888684,0.7356560860589005,0.7704527803841867,0.7249826387898437
ewe,0.6438977800648352,0.8399860196755253,0.7701928436725237,0.6397914787787943,0.7234670305479196
fon,0.6178701762512149,0.8103316681137135,0.6526921479961569,0.7260650273528337,0.7017397549284798
pcm,0.622372628113661,0.8117416192643221,0.7842976828439272,0.5632510108705541,0.6954157352731161
yor,0.587442867716519,0.8113173258601376,0.5126186102217085,0.7253836966939892,0.6591906251230886
bbj,0.6681872801129265,0.6687549583811163,0.46796370386950803,0.6491197488743669,0.6135064228094794
