,LOC,ORG,DATE,PER
bam,0.9298362731933594,0.9584713578224182,0.9577847719192505,0.9798729419708252
bbj,0.9070179462432861,0.9747591614723206,0.9445818066596985,0.9758303165435791
ewe,0.946079671382904,0.9810817241668701,0.9470056295394897,0.9760854840278625
fon,0.8983654975891113,0.9719098806381226,0.941163182258606,0.9762006998062134
hau,0.9047821760177612,0.960336446762085,0.9405388832092285,0.9767714142799377
ibo,0.9458298683166504,0.9797150492668152,0.9795947074890137,0.9791457056999207
kin,0.9691952466964722,0.9847728610038757,0.9733790159225464,0.9788389205932617
lug,0.9637304544448853,0.9442493915557861,0.9346019625663757,0.9940345883369446
luo,0.9557086825370789,0.9742186069488525,0.9674088954925537,0.9786142706871033
mos,0.9276378154754639,0.9742354154586792,0.919249951839447,0.9806046485900879
nya,0.9411048293113708,0.9830913543701172,0.9625673890113831,0.9814556241035461
pcm,0.9452918171882629,0.9532597661018372,0.897108256816864,0.9813806414604187
sna,0.9424099922180176,0.978508710861206,0.9786336421966553,0.979241132736206
swa,0.9587433934211731,0.9542356729507446,0.9007353782653809,0.9766274690628052
tsn,0.9384769201278687,0.9754341244697571,0.9730083346366882,0.9800977110862732
twi,0.9612792730331421,0.9841315746307373,0.9638349413871765,0.9816268682479858
wol,0.9208399057388306,0.9766470789909363,0.9732010364532471,0.9806745052337646
xho,0.9204322695732117,0.9760947227478027,0.9748093485832214,0.9736092686653137
yor,0.9036016464233398,0.9744852185249329,0.9538161754608154,0.9616792798042297
zul,0.9362316131591797,0.9841631650924683,0.973138689994812,0.9730848670005798
