,LOC,ORG,DATE,PER
bam,0.9735524654388428,0.9627590775489807,,0.9833494424819946
bbj,0.9436278343200684,0.9736487865447998,,0.9772495031356812
ewe,0.9733793139457703,0.9874557852745056,,0.9827826619148254
fon,0.9596985578536987,0.9811145067214966,,0.9826253652572632
hau,0.9592788815498352,0.9757958650588989,,0.9825842380523682
ibo,0.9664544463157654,0.9873633980751038,,0.9865293502807617
kin,0.9869711399078369,0.9915258884429932,,0.9818520545959473
lug,0.9868441224098206,0.9768704771995544,,0.9899451732635498
luo,0.9862895011901855,0.9854803085327148,,0.9820893406867981
mos,0.9719867706298828,0.9863607287406921,,0.9867488145828247
nya,0.9731711149215698,0.989595890045166,,0.9902690649032593
pcm,0.9786524772644043,0.9680647253990173,,0.9860522747039795
sna,0.9748794436454773,0.9894009232521057,,0.9879401922225952
swa,0.9740659594535828,0.9785076379776001,,0.978381335735321
tsn,0.974143385887146,0.9847960472106934,,0.9852710962295532
twi,0.9801774621009827,0.9912233948707581,,0.9869910478591919
wol,0.9611143469810486,0.9826462268829346,,0.9862759113311768
xho,0.9688592553138733,0.9818587899208069,,0.9716300368309021
yor,0.9579792022705078,0.9850854277610779,,0.9776459336280823
zul,0.9763346314430237,0.9876466989517212,,0.981295645236969
