,PER,DATE,LOC,ORG
bam,0.9999967813491821,0.9999993443489075,0.9999992847442627,0.9999992251396179
bbj,0.9999971389770508,0.9999987483024597,0.999998927116394,0.9999993443489075
ewe,0.9999968409538269,0.9999991655349731,0.9999996423721313,0.9999995827674866
fon,0.9999969005584717,0.9999977350234985,0.9999988079071045,0.9999995827674866
hau,0.9999964237213135,0.9999977946281433,0.9999992847442627,0.9999994039535522
ibo,0.999997615814209,0.9999997615814209,0.9999989867210388,0.9999991655349731
kin,0.999997079372406,0.9999995231628418,0.9999998211860657,0.9999997019767761
lug,0.9999974966049194,0.9999996423721313,0.9999997019767761,0.9999995827674866
luo,0.999997615814209,0.9999995827674866,0.9999997615814209,0.9999991059303284
mos,0.9999968409538269,0.9999989867210388,0.9999986886978149,0.9999995827674866
nya,0.9999977350234985,0.9999997019767761,0.9999998807907104,0.9999995827674866
pcm,0.9999973177909851,0.9999984502792358,0.999999463558197,0.9999991059303284
sna,0.9999973177909851,0.999999463558197,0.9999988079071045,0.9999997615814209
swa,0.9999972581863403,0.9999989867210388,0.9999995827674866,0.9999990463256836
tsn,0.9999977350234985,0.9999995827674866,0.9999994039535522,0.9999991655349731
twi,0.9999961256980896,0.9999983310699463,0.9999993443489075,0.9999996423721313
wol,0.9999974966049194,0.9999995827674866,0.9999997615814209,0.9999992251396179
xho,0.999997079372406,0.9999997019767761,0.9999991655349731,0.9999998807907104
yor,0.9999979138374329,0.9999992847442627,0.9999992251396179,0.9999997615814209
zul,0.9999973773956299,0.9999998211860657,0.9999995231628418,0.9999996423721313
