,PER,DATE,LOC,ORG
bam,0.9999473690986633,0.9999827146530151,0.9999710321426392,0.9999768137931824
bbj,0.9999486207962036,0.999988317489624,0.9999791979789734,0.9999927878379822
ewe,0.9999311566352844,0.9999880194664001,0.9999891519546509,0.999993622303009
fon,0.9999295473098755,0.9999679923057556,0.9999686479568481,0.9999867081642151
hau,0.9999687075614929,0.9999736547470093,0.99997878074646,0.9999882578849792
ibo,0.9999369978904724,0.9999769926071167,0.999975323677063,0.9999905228614807
kin,0.9999526143074036,0.9999966621398926,0.9999961256980896,0.9999964833259583
lug,0.9999590516090393,0.9999948143959045,0.9999960064888,0.9999904632568359
luo,0.9999496936798096,0.9999935030937195,0.9999897480010986,0.9999924898147583
mos,0.9999250769615173,0.999977707862854,0.9999754428863525,0.9999922513961792
nya,0.9999596476554871,0.9999957084655762,0.99998939037323,0.9999962449073792
pcm,0.9999594688415527,0.9999850988388062,0.9999919533729553,0.9999872446060181
sna,0.999941885471344,0.9999922513961792,0.9999884366989136,0.9999977350234985
swa,0.9999558925628662,0.9999700784683228,0.9999943971633911,0.9999902844429016
tsn,0.9999528527259827,0.9999964237213135,0.9999949336051941,0.9999909996986389
twi,0.9999542236328125,0.9999856352806091,0.9999828934669495,0.9999921917915344
wol,0.9999219179153442,0.9999933242797852,0.9999841451644897,0.9999943375587463
xho,0.9999400973320007,0.9999956488609314,0.9999849796295166,0.999995231628418
yor,0.9999428987503052,0.9999794363975525,0.9999787211418152,0.9999920129776001
zul,0.9999490976333618,0.9999896287918091,0.9999858140945435,0.9999961256980896
