,PER,DATE,LOC,ORG
bam,0.999985933303833,0.9999985098838806,0.9999985098838806,0.9999942183494568
bbj,0.9999780058860779,0.9999895691871643,0.9999970197677612,0.999997079372406
ewe,0.99998939037323,0.999986469745636,0.9999982714653015,0.9999982714653015
fon,0.9999861717224121,0.9999820590019226,0.9999964237213135,0.9999935626983643
hau,0.9999760389328003,0.9999804496765137,0.9999982118606567,0.9999952912330627
ibo,0.9999890923500061,0.9999975562095642,0.9999980926513672,0.9999977946281433
kin,0.9999855756759644,0.9999946355819702,0.9999986886978149,0.9999984502792358
lug,0.9999865293502808,0.9999940991401672,0.9999985098838806,0.9999904632568359
luo,0.9999830722808838,0.9999984502792358,0.9999983906745911,0.9999972581863403
mos,0.9999896883964539,0.9999889135360718,0.9999979734420776,0.9999977350234985
nya,0.9999878406524658,0.9999947547912598,0.9999984502792358,0.9999990463256836
pcm,0.9999803900718689,0.9999950528144836,0.9999973177909851,0.9999942183494568
sna,0.9999898076057434,0.9999940395355225,0.9999966621398926,0.9999967217445374
swa,0.9999900460243225,0.9999939799308777,0.9999985694885254,0.9999970197677612
tsn,0.9999955296516418,0.9999982118606567,0.9999983906745911,0.999998152256012
twi,0.9999812841415405,0.9999867081642151,0.9999986290931702,0.9999969005584717
wol,0.9999916553497314,0.9999980926513672,0.9999948143959045,0.9999964833259583
xho,0.9999906420707703,0.9999977350234985,0.9999974966049194,0.9999987483024597
yor,0.9999926090240479,0.9999982118606567,0.9999963641166687,0.9999963045120239
zul,0.9999812245368958,0.9999993443489075,0.9999983310699463,0.9999986290931702
