,PER,DATE,LOC,ORG
bam,0.9999493956565857,0.9999892711639404,0.9999855756759644,0.9999818205833435
bbj,0.9999509453773499,0.9999780058860779,0.9999818801879883,0.9999896883964539
ewe,0.9999504685401917,0.9999820590019226,0.9999930262565613,0.9999899864196777
fon,0.9999496936798096,0.9999614357948303,0.9999785423278809,0.9999898672103882
hau,0.9999411702156067,0.9999608397483826,0.9999871850013733,0.9999889135360718
ibo,0.9999552965164185,0.9999944567680359,0.9999824166297913,0.9999854564666748
kin,0.9999565482139587,0.9999911189079285,0.999994695186615,0.9999911189079285
lug,0.9999648332595825,0.9999905228614807,0.9999933838844299,0.9999911189079285
luo,0.9999592304229736,0.9999938607215881,0.9999942779541016,0.9999827742576599
mos,0.9999428391456604,0.9999802708625793,0.9999761581420898,0.9999901652336121
nya,0.9999600648880005,0.9999918937683105,0.999995768070221,0.9999910593032837
pcm,0.9999508261680603,0.9999762773513794,0.9999876022338867,0.999980628490448
sna,0.99995356798172,0.9999879598617554,0.9999783635139465,0.9999931454658508
swa,0.9999537467956543,0.9999817609786987,0.9999935030937195,0.9999824166297913
tsn,0.9999608993530273,0.9999932050704956,0.999988853931427,0.9999827146530151
twi,0.99993497133255,0.999970018863678,0.9999866485595703,0.9999915957450867
wol,0.9999546408653259,0.9999898076057434,0.999991238117218,0.9999846816062927
xho,0.9999540448188782,0.9999935030937195,0.999984860420227,0.9999945759773254
yor,0.9999594688415527,0.9999873042106628,0.9999855756759644,0.999992847442627
zul,0.9999591112136841,0.9999942779541016,0.9999896287918091,0.9999923706054688
