,PER,DATE,ORG,LOC,Mean
ewe,0.9263985753059387,,0.9887374639511108,0.9859192967414856,0.9849849263062844
twi,0.929337203502655,,0.9903603792190552,0.9729720950126648,0.9796535819768906
ibo,0.9164434671401978,,0.9843198657035828,0.9783947467803955,0.9788606201226895
mos,0.9149783849716187,,0.9788731932640076,0.9805978536605835,0.9772448642895772
fon,0.9208647608757019,,0.9828169941902161,0.9757015705108643,0.9770133392168925
kin,0.9098997116088867,,0.981391966342926,0.9750703573226929,0.9756030291318893
nya,0.9260302186012268,,0.9789159297943115,0.9758950471878052,0.9754295165722187
zul,0.9119657278060913,,0.978655219078064,0.9766180515289307,0.9751108311689817
wol,0.9193841218948364,,0.9785919189453125,0.9758245348930359,0.9749842228797766
bbj,0.9232945442199707,,0.982688307762146,0.9714066982269287,0.9749800815032079
xho,0.9142613410949707,,0.9768022894859314,0.9777736663818359,0.9748638765170023
sna,0.927070140838623,,0.9711963534355164,0.9823397994041443,0.9748566173590146
tsn,0.9200557470321655,,0.9764638543128967,0.9757753014564514,0.9739632766980392
pcm,0.9323484301567078,,0.9643276333808899,0.9814500212669373,0.971329581279021
yor,,,0.9809014797210693,0.9613485932350159,0.9711250364780426
luo,0.9295910596847534,,0.9595074653625488,0.9784454703330994,0.9674616444569367
hau,0.9242057800292969,,0.9820899963378906,0.9560466408729553,0.9673428363524951
bam,0.9146213531494141,,0.9551824927330017,0.9811573028564453,0.9661103383852885
lug,0.9049886465072632,,0.9720923900604248,0.9621163606643677,0.9647153088679681
swa,0.9211662411689758,,0.9552963972091675,0.972341775894165,0.9621785924984858
