,LOC,PER,ORG,DATE,Mean
kin,,0.9031451550688309,0.8935208907341582,,0.8983330229014945
swa,,0.9307468584245381,0.8505960841569813,,0.8906714712907597
ewe,,0.9307709536022756,0.7955671224539319,,0.8631690380281037
fon,0.7366522843544622,0.9178385338912154,0.8992875770933024,,0.8512594651129932
lug,0.705542652799813,0.8725663131436822,0.9160295440816043,,0.8313795033416999
hau,0.7081122069754707,0.9403045729819817,,,0.8242083899787263
mos,0.7277878023110043,0.9044018962179617,0.8388081002496797,,0.8236659329262151
sna,0.7427452488539641,0.9020963446266158,,,0.8224207967402899
tsn,0.6811770212352899,,0.9358009404101917,,0.8084889808227408
zul,0.7100947838110375,,0.8906333051287812,,0.8003640444699094
wol,0.7181369487113339,,0.8819784729198692,,0.8000577108156015
nya,0.7090451413366374,,0.8880698518908936,,0.7985574966137655
twi,0.67498386635002,0.9216545171788083,,,0.7983191917644141
pcm,0.6716662670419293,0.9034882702539504,,,0.7875772686479399
bbj,0.5779233928096351,0.8781583768259572,0.890604312232562,,0.7822286939560513
xho,0.7086351724821471,0.8340836429630046,,,0.7713594077225758
ibo,0.750323933924087,,0.7911977653279278,,0.7707608496260074
bam,0.7026075678607971,,0.7961570386901339,,0.7493823032754655
yor,0.6339368760492142,,0.8584899755216211,,0.7462134257854176
luo,,0.8746965369635512,0.6146047773739886,,0.7446506571687699
