,PER,LOC,ORG,DATE,SWD_mean
bam,0.0066627652959141415,0.010310632485015958,0.008103522681722097,,0.008358973487550733
bbj,0.005943830715750664,0.010646019747582613,0.006932105264240818,,0.007840651909191365
ewe,0.006806087467339239,0.008769102045334876,0.007821307659469312,,0.007798832390714476
fon,0.007196625355845754,0.008710875161796139,0.00808477685040998,,0.007997425789350624
hau,0.0072402379191771615,0.009260838262889592,0.011304684375318175,,0.009268586852461643
ibo,0.00602283224088751,0.009703993309813086,0.007431537296724855,,0.007719454282475151
kin,0.006264080652726989,0.008775501654781692,0.008729830778975156,,0.007923137695494612
lug,0.007927473850941169,0.005200038070142909,0.00858871019045182,,0.007238740703845299
luo,0.007661594246201275,0.007121834437384678,0.009927639199304394,,0.008237022627630116
mos,0.007849043480746332,0.010946883146061737,0.008246482860158721,,0.009014136495655597
nya,0.00552755665330551,0.008271523635812628,0.007980197065990069,,0.007259759118369402
pcm,0.005952730493390845,0.008899392847524723,0.008574454522204178,,0.007808859287706582
sna,0.006542932805587043,0.009098239049308177,0.00862525765569444,,0.00808880983686322
swa,0.006537092971029779,0.009396813303283125,0.010749868824859732,,0.008894591699724211
tsn,0.007002093735536619,0.00882171460216341,0.0072982954216058715,,0.007707367919768633
twi,0.005746354135681031,0.008430127259543951,0.0076942378159401414,,0.007290239737055042
wol,0.006161223701383278,0.009254900453925075,0.008102545100882708,,0.007839556418730353
xho,0.008188295311356342,0.009960498416148766,0.0072475230895179266,,0.008465438939007678
yor,0.008471047127841302,0.010434188227009145,0.00949781195140531,,0.009467682435418586
zul,0.006811215926973091,0.008816456137537898,0.007029360158412601,,0.007552344074307864
