,DATE,PER,ORG,LOC,Mean
lug,0.8324383239794063,0.9483134255473507,0.8694132590922713,0.8985930328057542,0.8871895103561956
twi,0.8186759514494609,0.8946516617087531,0.9032990219811382,0.8516883765291973,0.8670787529171374
luo,0.8222093936906398,0.8739987268274775,0.9019394480149531,0.868807183427554,0.8667386879901561
kin,0.8640396714129732,0.8369346622434806,0.8900956247268398,0.8742734211490724,0.8663358448830916
nya,0.8150306933857989,0.888647975194897,0.9113767302522402,0.8214834733061906,0.8591347180347817
sna,0.897381654708899,0.9027514391763252,0.8596514984357491,0.7370812222956789,0.8492164536541631
ibo,0.8990052027578215,0.868952127749524,0.8341483320375984,0.7477453703197018,0.8374627582161615
swa,0.7582338109466946,0.8780702251456665,0.8284574785341918,0.8785602080993004,0.8358304306814633
zul,0.8428022389396945,0.810433096947059,0.8848292986692347,0.7685072173640977,0.8266429629800214
xho,0.8795752300445976,0.850977355292185,0.867961562036885,0.6956760957897234,0.8235475607908478
tsn,0.8365509299210457,0.8399542920539868,0.855622343739068,0.737973263465728,0.8175252072949571
wol,0.789720941057012,0.8774610092988896,0.8754973576319371,0.6787564019129166,0.8053589274751888
mos,0.7532033016309161,0.8689699900058641,0.85483310697459,0.7403683724540101,0.804343692766345
hau,0.8257106055607647,0.8786311824038638,0.8441425328984541,0.6646106789695377,0.803273749958155
bam,0.7628452813287547,0.8470648412824802,0.7766051629443428,0.7531313295152251,0.7849116537677007
ewe,0.6070741448605671,0.8637218991558154,0.8711775604280902,0.7447801424393666,0.7716884367209598
fon,0.7020774544752202,0.8635001532563436,0.827906681571951,0.6308757995285575,0.7560900222080181
pcm,0.5419353130108769,0.8993288119758376,0.7617256192880367,0.7905494732248561,0.7483848043749018
yor,0.7243419757077816,0.7535718996932799,0.8230922267795833,0.532226987694749,0.7083082724688483
bbj,0.6415765788537093,0.8652791393181115,0.7188288239805043,0.48490702433698446,0.6776478916223274
