,PER,LOC,ORG,DATE,Mean
kin,0.9904394771212206,0.9821112176752479,0.9944327682291938,0.9875532459820603,0.9886341772519306
twi,0.9927214447233175,0.9799335039831261,0.994052782984356,0.9857445257353119,0.9881130643565279
luo,0.992977938576273,0.9782997424314998,0.9917668965903405,0.9816996752912215,0.9861860632223337
ibo,0.9907400708880573,0.9728494618166172,0.9876556537054403,0.9914913246297162,0.9856841277599577
sna,0.990217838196795,0.9689033043595936,0.9921589822701316,0.9910478711726985,0.9855819989998047
lug,0.9970158326371804,0.9832418309320607,0.9765554407969208,0.9841264737738411,0.9852348945350009
tsn,0.9914158600619055,0.9676954896497227,0.9912796544729113,0.9875904895021635,0.9844953734216758
nya,0.9894886866123531,0.9716608852501532,0.9939095903547047,0.9810531334153563,0.9840280739081418
ewe,0.9927150847425309,0.9711476836668012,0.9922798404557898,0.9791541678230522,0.9838241941720435
zul,0.9883633355548466,0.9706774750769311,0.9916891710053466,0.9817697332083462,0.9831249287113677
wol,0.9902382447134996,0.9599613623722559,0.9914014802533417,0.9860082475970748,0.981902333734043
xho,0.9899454667839775,0.9587375568247115,0.9889867207333904,0.9898402590369884,0.981877500844767
swa,0.9925698760110292,0.9840349590419311,0.986192459087277,0.9627687548607595,0.9813915122502492
bam,0.989231811662398,0.962509115924061,0.981157644893338,0.9793660973026683,0.9780661674456164
mos,0.9926269442045325,0.9507033640131246,0.9922801596356494,0.9765394764068221,0.9780374860650323
yor,0.9863503382201426,0.9449834925462901,0.9905761213632669,0.9820273338916825,0.9759843215053456
pcm,0.9934695899239498,0.976246905276128,0.9821296331198985,0.9491165417507642,0.9752406675176852
hau,0.9903143683214403,0.959662086690565,0.982721316490071,0.9631419032605819,0.9739599186906647
bbj,0.9923301167251743,0.9482781558948628,0.9842072663806166,0.9692659971019334,0.9735203840256468
fon,0.9923730027551504,0.9460557001219311,0.988547694430795,0.96174781912836,0.9721810541090592
