,PER,LOC,ORG,DATE,SWD_mean
bam,0.012289972470625798,0.010968251672238694,0.013430714930109389,,0.01222964635765796
bbj,0.01563901703502779,0.011705785375852429,0.009295749172906653,,0.012213517194595624
ewe,0.01436537851986941,0.011946073146646086,0.007915713267721003,,0.011409054978078833
fon,0.014631126841777586,0.011751450789233786,0.007699417944422748,,0.011360665191811373
hau,0.013478091950673843,0.01242947150603868,0.008009748436961672,,0.011305770631224732
ibo,0.013269666786072776,0.011034519552595157,0.00817782580270432,,0.010827337380457417
kin,0.015533383881120244,0.009832245608777157,0.006910098681146337,,0.01075857605701458
lug,0.01407537062823394,0.008768772663188429,0.009483338320933399,,0.01077582720411859
luo,0.014553716636328318,0.013640301131999877,0.006836849430328584,,0.011676955732885594
mos,0.017820714811932703,0.01275024263850355,0.0070503199854101695,,0.012540425811948808
nya,0.01403188020503876,0.011250136513808684,0.008877571232005721,,0.011386529316951055
pcm,0.013366221893193142,0.011328855348438083,0.010391844068180944,,0.011695640436604057
sna,0.013010932943871012,0.01131003383306961,0.008227663119214412,,0.010849543298718345
swa,0.014523375990393106,0.01171227229269789,0.008811910679469293,,0.011682519654186763
tsn,0.01434560665711615,0.011052330624806928,0.008983295355392329,,0.011460410879105135
twi,0.012031994733206375,0.012839762284784229,0.005847092794738273,,0.01023961660424296
wol,0.014049249314666667,0.014385578039764368,0.008758670922361489,,0.012397832758930841
xho,0.01528346508712275,0.014769656158932776,0.008773141698839027,,0.012942087648298184
yor,0.014903196230989124,0.016587340666774253,0.008769479906732158,,0.013420005601498511
zul,0.012772088944984716,0.01134741916484927,0.008280769601697102,,0.010800092570510364
