,DATE,LOC,ORG,PER
bam,,0.9994192719459534,0.9995272755622864,0.9993743300437927
bbj,,0.999260663986206,0.9994620084762573,0.9991887807846069
ewe,,0.9995120167732239,0.9997252821922302,0.9994772672653198
fon,,0.9993261694908142,0.999523937702179,0.9972735047340393
hau,,0.998909592628479,0.9997731447219849,0.9994248151779175
ibo,,0.9995772242546082,0.9994610548019409,0.9993157982826233
kin,,0.9996271729469299,0.9980207681655884,0.9994533061981201
lug,,0.999330997467041,0.9998446106910706,0.9999247789382935
luo,,0.9998453259468079,0.9994761943817139,0.9998297691345215
mos,,0.9986987709999084,0.9997584819793701,0.999752402305603
nya,,0.999835729598999,0.9998565316200256,0.9998809099197388
pcm,,0.9997802972793579,0.9997019171714783,0.9998309016227722
sna,,0.999837338924408,0.9999032616615295,0.9996948838233948
swa,,0.9997691512107849,0.9997121095657349,0.999817430973053
tsn,,0.9968148469924927,0.9974814653396606,0.9997941851615906
twi,,0.9997153282165527,0.9997474551200867,0.9997965097427368
wol,,0.9997500777244568,0.9996874928474426,0.9997979998588562
xho,,0.999154269695282,0.9960929155349731,0.9970400929450989
yor,,0.9990982413291931,0.9996972680091858,0.999549388885498
zul,,0.9898274540901184,0.9956547021865845,0.9935117959976196
