,DATE,LOC,ORG,PER
bam,0.9999867081642151,0.9999845623970032,0.999986469745636,0.9999898672103882
bbj,0.9999780058860779,0.9999837875366211,0.9999917149543762,0.9999918341636658
ewe,0.9999818801879883,0.999991238117218,0.9999907612800598,0.9999877214431763
fon,0.9999657273292542,0.9999797344207764,0.9999891519546509,0.9999791383743286
hau,0.9999726414680481,0.9999791979789734,0.9999903440475464,0.9999896287918091
ibo,0.9999947547912598,0.9999832510948181,0.999978244304657,0.9999939203262329
kin,0.9999915957450867,0.9999948143959045,0.9999924302101135,0.9999938011169434
lug,0.9999889135360718,0.9999902248382568,0.9999927282333374,0.9999968409538269
luo,0.9999927282333374,0.9999932646751404,0.9999858140945435,0.9999909996986389
mos,0.9999821186065674,0.9999849796295166,0.9999911785125732,0.9999954700469971
nya,0.999990701675415,0.9999960660934448,0.9999914765357971,0.9999953508377075
pcm,0.9999710321426392,0.9999866485595703,0.9999861121177673,0.9999935626983643
sna,0.9999876618385315,0.9999898076057434,0.9999962449073792,0.9999955296516418
swa,0.9999757409095764,0.9999886155128479,0.999983549118042,0.9999882578849792
tsn,0.999992311000824,0.9999832510948181,0.9999857544898987,0.9999942183494568
twi,0.9999768137931824,0.9999900460243225,0.9999911189079285,0.9999867081642151
wol,0.9999889135360718,0.9999890327453613,0.9999898672103882,0.9999936819076538
xho,0.9999933838844299,0.9999849200248718,0.9999937415122986,0.9999843239784241
yor,0.9999877214431763,0.9999842047691345,0.9999927282333374,0.9999916553497314
zul,0.9999929666519165,0.9999852776527405,0.9999948740005493,0.9999878406524658
