,ORG,DATE,PER,LOC
bam,0.999689519405365,0.9995286464691162,0.9996484518051147,0.9996046423912048
bbj,0.9999263882637024,0.9999008178710938,0.9998530149459839,0.9998601078987122
ewe,0.999782919883728,0.99976646900177,0.9995049834251404,0.999864399433136
fon,0.9998096823692322,0.9995797276496887,0.9993689656257629,0.9995935559272766
hau,0.9999080896377563,0.999717652797699,0.9999352693557739,0.9998623728752136
ibo,0.9997619390487671,0.9998099207878113,0.9997801780700684,0.9997680187225342
kin,0.9999754428863525,0.9999575018882751,0.9999229907989502,0.9999194145202637
lug,0.9999843835830688,0.9999398589134216,0.9998487234115601,0.9999715089797974
luo,0.9999247789382935,0.9998729228973389,0.9997455477714539,0.9998805522918701
mos,0.9999099969863892,0.9997568130493164,0.999742329120636,0.999903678894043
nya,0.9999732375144958,0.9999698400497437,0.9997510313987732,0.9999408721923828
pcm,0.9999447464942932,0.9999079704284668,0.9998391270637512,0.9999518990516663
sna,0.9999858736991882,0.9999741911888123,0.9997333288192749,0.9999827742576599
swa,0.9999105334281921,0.9998759627342224,0.9998181462287903,0.9999063014984131
tsn,0.9999357461929321,0.9999387264251709,0.999794602394104,0.9999166131019592
twi,0.9999071955680847,0.9998186826705933,0.999808132648468,0.9998683333396912
wol,0.9998753666877747,0.9998288154602051,0.9996531009674072,0.9997161030769348
xho,0.9999529123306274,0.9999704957008362,0.999679684638977,0.9999439716339111
yor,0.9998927712440491,0.9996880888938904,0.9997320771217346,0.9998413324356079
zul,0.9999568462371826,0.999830961227417,0.9997931122779846,0.9998735189437866
