,ORG,PER,DATE,LOC,Mean
twi,0.9860280752182007,0.9107140302658081,,0.9716280698776245,0.9762083016909086
ewe,0.9790627360343933,0.9032998085021973,,0.9758257269859314,0.974592522932933
sna,0.9733994603157043,0.9061911106109619,,0.9765944480895996,0.9723505756029716
fon,0.9817951321601868,0.9075120091438293,,0.9667391777038574,0.9716996493247839
mos,0.9767297506332397,0.9017539620399475,,0.9720792770385742,0.9716102618437547
zul,0.9806432723999023,0.8930277824401855,,0.9679796695709229,0.9711851752721347
ibo,0.9802690744400024,0.8949864506721497,,0.9662818908691406,0.970264366039863
kin,0.9806332588195801,0.8916620016098022,,0.9657242298126221,0.9700434849812434
wol,0.9768226742744446,0.8974494338035583,,0.9638860821723938,0.9675503418995783
tsn,0.9704926609992981,0.9082731008529663,,0.968824565410614,0.9672976319606488
bbj,0.9818905591964722,0.9025165438652039,,0.9574166536331177,0.9670714117013491
xho,0.9726172089576721,0.8949068188667297,,0.9668578505516052,0.9668594254897191
nya,0.9713537693023682,0.9097633957862854,,0.9665898084640503,0.966694542994866
bam,0.9660927057266235,0.8858544230461121,,0.9720112085342407,0.9658520519733429
hau,0.9762439131736755,0.9002816081047058,,0.9577721357345581,0.9644416238252933
luo,0.9552866220474243,0.9021478295326233,,0.9712988138198853,0.960940991456692
yor,0.9738155603408813,0.9032527208328247,,0.9457601308822632,0.9576134177354666
lug,0.959485650062561,0.893440306186676,,0.9586942195892334,0.9565649491090041
pcm,0.9423075318336487,0.9119444489479065,,0.9697389602661133,0.954327907699805
swa,0.9511892199516296,0.9089919328689575,,0.9600833058357239,0.9538422502004184
