,PER,DATE,LOC,ORG
bam,0.9999704360961914,0.9999971389770508,0.999997079372406,0.9999943375587463
bbj,0.9999738335609436,0.9999778866767883,0.9999914169311523,0.999994695186615
ewe,0.999995231628418,0.9999808073043823,0.9999986290931702,0.9999982118606567
fon,0.9999951124191284,0.9999954104423523,0.9999966025352478,0.9999970197677612
hau,0.9999844431877136,0.9999516606330872,0.9999951124191284,0.9999879002571106
ibo,0.9999929070472717,0.9999984502792358,0.9999973773956299,0.9999963641166687
kin,0.9999945759773254,0.9999955892562866,0.9999977350234985,0.9999989867210388
lug,0.9999945759773254,0.9999978542327881,0.999998927116394,0.9999988079071045
luo,0.9999959468841553,0.9999969601631165,0.9999976754188538,0.9999980330467224
mos,0.9999523162841797,0.9999857544898987,0.9999953508377075,0.9999943375587463
nya,0.9999954700469971,0.9999939203262329,0.9999988079071045,0.9999988675117493
pcm,0.9999895095825195,0.9999945759773254,0.9999966025352478,0.9999951720237732
sna,0.9999967217445374,0.9999949932098389,0.9999969005584717,0.9999986886978149
swa,0.9999940991401672,0.9999899864196777,0.9999946355819702,0.9999930262565613
tsn,0.9999970197677612,0.9999966025352478,0.9999969005584717,0.999998152256012
twi,0.9999846816062927,0.9999942183494568,0.9999939203262329,0.9999940991401672
wol,0.9999957084655762,0.9999913573265076,0.9999988675117493,0.9999979138374329
xho,0.9999953508377075,0.9999986290931702,0.9999978542327881,0.9999987483024597
yor,0.9999963641166687,0.9999980330467224,0.9999978542327881,0.9999926090240479
zul,0.9999961256980896,0.9999973773956299,0.9999985098838806,0.9999985694885254
