,PER,LOC,ORG,DATE,Mean
zul,0.9999929164283431,0.9999995461033915,0.9999974137249105,0.9999971756022817,0.9999967629647316
xho,0.9999913077098046,0.9999978505489565,0.9999986746584119,0.9999989995044885,0.9999967081054153
kin,0.9999915380242309,0.9999978166381549,0.999999520039555,0.9999970826506046,0.9999964893381363
nya,0.999991078271301,0.9999991840820602,0.9999979528719873,0.9999975750286985,0.9999964475635118
hau,0.9999926014978358,0.9999967587981432,0.9999983709170657,0.9999977565378946,0.9999963719377348
lug,0.9999891313909691,0.9999992613821425,0.9999984204693111,0.9999975653597813,0.999996094650551
wol,0.9999905925929856,0.9999984663359854,0.9999983605896834,0.9999968412296915,0.9999960651870865
twi,0.9999914871371401,0.9999964581547365,0.9999996346362633,0.99999610701547,0.9999959217359026
tsn,0.9999905824841853,0.9999972318396761,0.9999976985265848,0.999998112771071,0.9999959064053793
ibo,0.9999889923033959,0.9999985527609329,0.9999975635855537,0.9999983142434172,0.999995855723325
ewe,0.9999904892946341,0.9999978277922035,0.9999995115513293,0.999995179229603,0.9999957519669425
sna,0.9999905797390789,0.9999981161665967,0.9999984752248968,0.9999957583358997,0.999995732366618
luo,0.9999902678000566,0.9999994273553532,0.9999963291657364,0.9999968435360296,0.9999957169642939
swa,0.999987374125846,0.9999990757253842,0.999999430308633,0.9999966280997458,0.9999956270649023
yor,0.9999873244164525,0.9999979245123507,0.9999985219609473,0.9999981990353618,0.9999954924812781
bbj,0.9999881247743065,0.9999987076757804,0.9999985747818301,0.9999961358792213,0.9999953857777846
mos,0.9999905004453911,0.9999944242840701,0.9999994862703894,0.9999958996904889,0.9999950776725849
fon,0.9999885882364808,0.9999889693838016,0.9999987522259136,0.9999946620686907,0.9999927429787216
pcm,0.9999887318568775,0.9999985553923335,0.9999967219911637,0.9999840332686765,0.9999920106272628
bam,0.9999901701809718,0.9999739418193592,0.9999895145041215,0.9999952639838373,0.9999872226220724
