,PER,LOC,ORG,DATE,Mean
kin,0.9999900591993414,0.9999981877905494,0.9999976890632112,0.9999943911636209,0.9999950818041807
xho,0.9999850416827581,0.9999937801415894,0.9999974124018555,0.9999972944385676,0.9999933821661926
nya,0.9999879061509798,0.9999970861622715,0.999994615662755,0.9999923339698216,0.9999929854864569
lug,0.9999846286567653,0.9999956044354397,0.9999946575606503,0.9999968564801834,0.9999929367832597
twi,0.9999871306185374,0.9999944394966903,0.999994536482837,0.9999942140198939,0.9999925801544897
wol,0.9999836276454921,0.9999962975736816,0.9999952948550671,0.9999939730794202,0.9999922982884152
zul,0.9999842188900868,0.9999967516486528,0.9999969907517559,0.9999889693076582,0.9999917326495384
mos,0.9999865112209969,0.9999910943833017,0.9999959624163753,0.9999923839526541,0.999991487993332
hau,0.9999875210247073,0.9999929365945311,0.9999951145457548,0.9999894614425593,0.9999912584018882
sna,0.9999771532898418,0.999994706922527,0.9999967337715246,0.9999961389235433,0.9999911832268592
luo,0.9999883412919184,0.9999949316106169,0.9999914538031031,0.9999897393094683,0.9999911165037767
ewe,0.9999842176655068,0.999994877982439,0.9999948028679135,0.9999901207009847,0.999991004804211
tsn,0.9999894580891848,0.9999929046751791,0.9999895281853257,0.9999914018424935,0.9999908231980458
yor,0.9999772961946874,0.9999919446281753,0.9999962885622332,0.9999938035626026,0.9999898332369246
ibo,0.9999784034999044,0.9999953161247919,0.9999865133130155,0.9999953144081789,0.9999888868364726
bbj,0.9999834887867743,0.9999889368284732,0.9999908202301432,0.9999903430241005,0.9999883972173729
bam,0.9999816638318164,0.9999928541857488,0.9999937233632531,0.9999853057031214,0.9999883867709849
swa,0.9999889444059937,0.9999956234320128,0.999991834929928,0.9999765026442906,0.9999882263530562
fon,0.9999810389031994,0.9999915194441821,0.9999922077225378,0.999982632949957,0.9999868497549691
pcm,0.9999891954266166,0.9999909117891568,0.9999815236267571,0.9999633464110966,0.9999812443134068
