,LOC,ORG,PER,DATE
bam,0.9227317571640015,0.92693030834198,0.8709925413131714,0.9467419385910034
bbj,0.8298734426498413,0.9201933145523071,0.8869626522064209,0.9076849222183228
ewe,0.9324408769607544,0.9550418257713318,0.8786745071411133,0.80209881067276
fon,0.8853664994239807,0.9481246471405029,0.8704639673233032,0.9157670140266418
hau,0.8920809030532837,0.9633013010025024,0.8730037808418274,0.9699467420578003
ibo,0.8924124240875244,0.9688621163368225,0.8849194049835205,0.9758847951889038
kin,0.967800498008728,0.9700778722763062,0.887040376663208,0.9642941355705261
lug,0.9618722200393677,0.9467335939407349,0.8800390958786011,0.9124851822853088
luo,0.9551874399185181,0.9627969264984131,0.8832863569259644,0.9662995338439941
mos,0.901383101940155,0.9555752873420715,0.8712059855461121,0.8761261701583862
nya,0.9465218186378479,0.9615997672080994,0.8926612734794617,0.9519301056861877
pcm,0.9463388919830322,0.9436690211296082,0.892151415348053,0.8458374738693237
sna,0.9032272100448608,0.9621168971061707,0.8858767747879028,0.980902373790741
swa,0.9665570855140686,0.9477961659431458,0.8697347640991211,0.9306365847587585
tsn,0.9271672964096069,0.9437746405601501,0.8811353445053101,0.9664592146873474
twi,0.9518230557441711,0.976874053478241,0.892664909362793,0.9454428553581238
wol,0.8955084085464478,0.9532060027122498,0.8853862881660461,0.9561780095100403
xho,0.8509248495101929,0.946395218372345,0.8840337991714478,0.9782048463821411
yor,0.809282124042511,0.9417333602905273,0.819116473197937,0.9072103500366211
zul,0.9071894884109497,0.9604705572128296,0.8828778266906738,0.9712491631507874
