,PER,LOC,ORG,DATE,Mean
twi,0.987951397895813,0.9847049713134766,0.993780255317688,,0.9888122081756592
kin,0.9805179238319397,0.9810144305229187,0.9888424873352051,,0.9834582805633545
zul,0.9831895232200623,0.9721922278404236,0.9900228381156921,,0.9818015297253927
ewe,0.9820421934127808,0.973520040512085,0.9886792898178101,,0.9814138412475586
luo,0.9782355427742004,0.9815597534179688,0.9828366041183472,,0.9808773001035055
lug,0.9805527329444885,0.9825679659843445,0.9786214828491211,,0.980580727259318
mos,0.9870426058769226,0.9653595089912415,0.9882792830467224,,0.9802271326382955
tsn,0.9823077917098999,0.9731893539428711,0.9835917353630066,,0.9796962936719259
nya,0.9884960055351257,0.9639710187911987,0.9848353862762451,,0.9791008035341898
hau,0.9848523139953613,0.9582188725471497,0.9872546792030334,,0.9767752885818481
fon,0.9848312139511108,0.9564876556396484,0.9884419441223145,,0.9765869379043579
pcm,0.985215425491333,0.9754470586776733,0.9665623903274536,,0.9757416248321533
sna,0.9752410650253296,0.9661059379577637,0.9858193397521973,,0.9757221142450968
swa,0.9780616164207458,0.9810273051261902,0.9673482179641724,,0.9754790465037028
wol,0.9878796339035034,0.952944278717041,0.9847105741500854,,0.9751781622568766
bam,0.9842882752418518,0.9689817428588867,0.9689136743545532,,0.9740612308184305
ibo,0.9863035082817078,0.9470824003219604,0.9869288206100464,,0.9734382430712382
yor,0.9811248183250427,0.9472883343696594,0.9847150444984436,,0.9710427323977152
xho,0.9690424799919128,0.9603556394577026,0.9824069738388062,,0.9706016977628072
bbj,0.9808497428894043,0.9447025656700134,0.9820806384086609,,0.9692109823226929
