,PER,LOC,ORG,DATE,Mean
lug,0.9589805603027344,,0.988423764705658,,0.9862427866017377
nya,0.966164231300354,0.9879878163337708,0.9799929261207581,,0.9833047504608448
kin,0.9617753028869629,0.9849910140037537,0.9749875664710999,,0.979288752262409
xho,0.9472732543945312,0.9808493256568909,,,0.9783622092670865
tsn,,0.9804447889328003,0.9722698330879211,,0.9763573110103607
sna,0.9545090198516846,0.9785686731338501,0.9755584001541138,,0.9761960552288935
hau,0.9474024176597595,0.9788771867752075,0.9751165509223938,,0.9758586207261453
zul,0.9638391137123108,0.974821150302887,,,0.9740076661109924
wol,0.9593263864517212,0.9750966429710388,0.9699769616127014,,0.9720287093749413
twi,0.9303406476974487,0.969620406627655,0.9718742370605469,,0.9691932189923066
ibo,,0.977118968963623,0.9583345651626587,,0.9677267670631409
luo,0.9576583504676819,,0.9615408778190613,,0.9612532832004406
mos,0.9370247721672058,,0.9612455368041992,,0.9594514060903478
swa,0.9598110318183899,0.9640107154846191,0.9507669806480408,,0.9574820089798707
ewe,0.9352480173110962,,0.9551037549972534,,0.9536329596130936
bam,,0.9622841477394104,0.9427908658981323,,0.9525375068187714
yor,,0.9491776823997498,0.9418785572052002,,0.945528119802475
fon,0.922742486000061,0.9521307349205017,0.9305770397186279,,0.9406380641918916
pcm,0.9170597195625305,0.9316959381103516,,,0.9306117737734759
bbj,,0.8716017603874207,0.922447681427002,,0.8970247209072113
