,LOC,DATE,ORG,PER,Mean
twi,0.9874586462974548,,0.9899933338165283,0.9952558875083923,0.9909026225407919
pcm,0.9873415231704712,,0.9770987033843994,0.9953777194023132,0.9866059819857279
lug,,,0.9874969124794006,0.9844809770584106,0.9859889447689056
kin,0.9840028285980225,,0.9806016087532043,0.9883350729942322,0.984313170115153
swa,0.9896960258483887,,0.9696516394615173,0.9920209646224976,0.9837895433108012
ewe,0.9872432351112366,,0.9783401489257812,0.9772664308547974,0.9809499382972717
luo,,,0.9766612648963928,0.9826755523681641,0.9796684086322784
nya,0.9523748159408569,,0.9877727031707764,0.9970658421516418,0.9790711204210917
wol,0.963488757610321,,0.9809715151786804,0.9919462203979492,0.9788021643956503
sna,0.9685078263282776,,0.9721628427505493,0.9875919222831726,0.9760875304539999
hau,0.9508549571037292,,0.9818539619445801,0.9929246306419373,0.9752111832300822
zul,0.9627851843833923,,0.9822643399238586,0.9741028547286987,0.9730507930119833
mos,0.9542739987373352,,0.9745091795921326,0.9895831942558289,0.9727887908617655
fon,0.9519773721694946,,0.9858525395393372,0.9776732325553894,0.9718343814214071
bam,0.9704270958900452,,0.9607030749320984,0.9834879636764526,0.9715393781661987
tsn,0.9587165713310242,,0.9819315075874329,,0.9703240394592285
ibo,0.9530739188194275,,0.9857951998710632,,0.9694345593452454
xho,0.9593958854675293,,0.9785416722297668,0.9548351168632507,0.964257558186849
bbj,0.9209305644035339,,0.9784032702445984,0.9876545667648315,0.9623294671376547
yor,0.8934613466262817,,0.9860741496086121,,0.9397677481174469
