,LOC,PER,ORG,DATE,Mean
kin,,0.9809867291573203,0.9848024545884909,,0.9828945918729056
nya,0.9705499274516057,0.9892390992440757,0.9850575871489198,,0.9816155379482003
mos,0.9657702288194181,0.9896091449928375,0.9876448790271174,,0.9810080842797909
ewe,,0.9884623803911949,0.9730778284080871,,0.9807701043996411
fon,0.9653063853275935,0.9879826347437608,0.9873171261918418,,0.9802020487543986
wol,0.9680930452252531,,0.9916109257229855,,0.9798519854741192
bbj,0.9631956548054879,0.9839041094232515,0.9895879061404823,,0.9788958901230739
sna,0.9626567631069073,0.9846289567500982,0.9833836017960388,,0.9768897738843481
tsn,0.9587709194799078,,0.9921624113967437,,0.9754666654383257
xho,0.9623914983104048,0.983999485907468,0.9761635549454845,,0.9741848463877858
yor,0.9608272996117843,,0.9826177534920566,,0.9717225265519205
zul,0.9524972881924494,,0.9905485677610324,,0.9715229279767409
pcm,0.9484143110274134,0.9886468234593458,,,0.9685305672433796
luo,0.958066453634995,0.9783384044190878,0.958275970904028,,0.9648936096527038
ibo,0.9603924162563663,,0.9686993853395295,,0.9645459007979479
twi,0.919184265061772,0.9878014763664473,0.9842209693116178,,0.9637355702466124
lug,0.9313992326299511,0.977958511018843,0.9789515884421187,,0.9627697773636376
hau,0.9311410597046157,0.991054114687638,,,0.9610975871961269
bam,0.9349207127921347,,0.9840807079185124,,0.9595007103553236
swa,0.9217349980428606,0.9837479009038043,0.9665912879698961,,0.9573580623055203
