,LOC,PER,ORG,DATE
bam,0.9615287184715271,0.9740071892738342,0.9547348022460938,
bbj,0.9303828477859497,0.9714106321334839,0.9680713415145874,
ewe,0.9558300971984863,0.9652466773986816,0.9629666805267334,
fon,0.9454247951507568,0.967864453792572,0.9725669622421265,
hau,0.92336106300354,0.9651761054992676,0.9622521996498108,
ibo,0.9393497705459595,0.9733303785324097,0.9712153077125549,
kin,0.9453314542770386,0.9708625674247742,0.9483838677406311,
lug,0.9405648708343506,0.9757710099220276,0.957286536693573,
luo,0.9574475288391113,0.9451634883880615,0.9477289319038391,
mos,0.9546979665756226,0.9702355861663818,0.9727206230163574,
nya,0.9509881138801575,0.9793816208839417,0.9614489674568176,
pcm,0.9487280249595642,0.9741007089614868,0.9253211617469788,
sna,0.9569239020347595,0.9677298665046692,0.9686996936798096,
swa,0.926929771900177,0.9695059657096863,0.9263342022895813,
tsn,0.9486784934997559,0.9733284115791321,0.9697937369346619,
twi,0.962544322013855,0.9786853790283203,0.9792898893356323,
wol,0.9401587843894958,0.9761242270469666,0.9559352397918701,
xho,0.9504693150520325,0.9560790061950684,0.9672432541847229,
yor,0.9112632870674133,0.9449678659439087,0.9643970131874084,
zul,0.9450440406799316,0.9701957106590271,0.9761483669281006,
