,LOC,PER,DATE,ORG
bam,0.9998700022697449,0.9997501969337463,0.9998753666877747,0.9999053478240967
bbj,0.9997667074203491,0.9997291564941406,0.9998020529747009,0.9998794794082642
ewe,0.999906599521637,0.9997590780258179,0.9998875856399536,0.9998990297317505
fon,0.9999043345451355,0.999779224395752,0.9996777176856995,0.999873697757721
hau,0.9999372959136963,0.9995763301849365,0.9998919367790222,0.9999640583992004
ibo,0.9998964071273804,0.9997131824493408,0.999911904335022,0.9999241232872009
kin,0.9999698996543884,0.9995919466018677,0.9998263120651245,0.9999665021896362
lug,0.9999566078186035,0.9996753334999084,0.9998900890350342,0.9999781250953674
luo,0.9999464750289917,0.9998421669006348,0.9999103546142578,0.9999211430549622
mos,0.9999055862426758,0.9997493624687195,0.9998465776443481,0.9999215006828308
nya,0.9999642968177795,0.999845027923584,0.999843955039978,0.9999571442604065
pcm,0.9998570680618286,0.9997717142105103,0.9998010396957397,0.9998058080673218
sna,0.9999136328697205,0.9996618628501892,0.9997340440750122,0.9999539852142334
swa,0.9998786449432373,0.9998320937156677,0.9998908638954163,0.9999227523803711
tsn,0.9999317526817322,0.9997653961181641,0.9998008608818054,0.9999364614486694
twi,0.9999060034751892,0.9997133612632751,0.9998833537101746,0.9999101161956787
wol,0.9999268054962158,0.9998155832290649,0.9998878836631775,0.9999225735664368
xho,0.9999474883079529,0.999792218208313,0.9998419284820557,0.9999606609344482
yor,0.9997879862785339,0.9996609687805176,0.9996822476387024,0.9997423887252808
zul,0.9999405145645142,0.999789834022522,0.9998689889907837,0.9999691247940063
