,LOC,PER,DATE,ORG
bam,0.9654165506362915,,,0.942922830581665
bbj,0.9349309206008911,,,0.9527387619018555
ewe,,0.9185633659362793,,0.944557785987854
fon,0.9639042615890503,0.9065009355545044,,0.964466392993927
hau,0.9784956574440002,0.8988467454910278,,0.9834993481636047
ibo,0.9796218872070312,,,0.9544575214385986
kin,0.9755163192749023,0.9059256911277771,,0.9705156683921814
lug,,0.9164904952049255,,0.9827277064323425
luo,,0.930579662322998,,0.9556418061256409
mos,,0.9020029306411743,,0.9712135195732117
nya,0.9795466065406799,0.9313846826553345,,0.962479293346405
pcm,0.9167681336402893,0.9090900421142578,,0.9394319653511047
sna,0.9520676732063293,0.8972564935684204,,0.9706352949142456
swa,0.923117995262146,0.9213911294937134,,0.9144909381866455
tsn,0.9720577001571655,,,0.9654271006584167
twi,0.9652770757675171,0.9055774211883545,,0.9812766313552856
wol,0.9781910181045532,0.9396434426307678,,0.9761181473731995
xho,0.9709020853042603,0.9140791893005371,,
yor,0.9605668783187866,,,0.952865481376648
zul,0.9650884866714478,0.9267194867134094,,
