,ORG,DATE,PER,LOC,Mean
kin,0.920214056968689,0.9469756484031677,0.770682156085968,0.9184674620628357,0.9244518636108993
twi,0.9571807384490967,0.9156844019889832,0.8062028288841248,0.9082286357879639,0.923892857966485
luo,0.9287561774253845,0.9246650338172913,0.7812919616699219,0.9206920266151428,0.9209794138933157
lug,0.9061246514320374,0.9166494607925415,0.7369799613952637,0.9336878061294556,0.9140975049563816
ibo,0.9289925694465637,0.9594000577926636,0.8018183708190918,0.8568787574768066,0.9121483293446627
tsn,0.9125738143920898,0.9435957670211792,0.7885067462921143,0.8720735907554626,0.9062739324260067
zul,0.9177805185317993,0.941948413848877,0.790476381778717,0.8682785034179688,0.9062485540067995
nya,0.90997713804245,0.9342626333236694,0.8065221309661865,0.8409529328346252,0.8927644398305323
swa,0.87774258852005,0.8981447815895081,0.7636034488677979,0.909939169883728,0.8918554597086721
hau,0.9320384860038757,0.9419900178909302,0.7772753834724426,0.8082936406135559,0.8910727841513497
sna,0.9111133813858032,0.956070601940155,0.8034307956695557,0.8109659552574158,0.8903975331938112
xho,0.9017670154571533,0.9627009034156799,0.7866098880767822,0.7833122611045837,0.8801003152673895
wol,0.9084693193435669,0.9208887815475464,0.7975459694862366,0.7860052585601807,0.869859427600712
fon,0.9120117425918579,0.8609002828598022,0.7854493856430054,0.8171606063842773,0.8613339554179799
bam,0.783611536026001,0.9025378823280334,0.77337247133255,0.8709339499473572,0.8503094694831155
mos,0.9078424572944641,0.8124525547027588,0.7762806415557861,0.835070013999939,0.8498271030265016
pcm,0.8746272325515747,0.7454624772071838,0.7858136892318726,0.9099916815757751,0.8418657423613908
ewe,0.9181492328643799,0.7318850159645081,0.7846363186836243,0.8736821413040161,0.8397686024764915
bbj,0.8823312520980835,0.829564094543457,0.7972801923751831,0.7359384894371033,0.8154598219054086
yor,0.8709409236907959,0.8489446043968201,0.706898033618927,0.7234068512916565,0.8116377344379178
