layer,model,rank_type,language,pearson
2,mbert,top5,ibo,0.9999263542420718
2,mbert,top5,kin,0.9999195557319377
2,mbert,top5,zul,0.9998941428746043
2,mbert,top5,wol,0.9998765789532674
2,mbert,top5,nya,0.9998678977487699
2,mbert,worst5,bbj,0.9991779151859366
2,mbert,worst5,ewe,0.9993485463207015
2,mbert,worst5,pcm,0.9997321266312467
2,mbert,worst5,twi,0.9997691361096102
2,mbert,worst5,mos,0.9997705328358033
3,mbert,top5,ibo,0.9999803148315283
3,mbert,top5,kin,0.9999800661406807
3,mbert,top5,wol,0.9999755645480966
3,mbert,top5,nya,0.9999737598624423
3,mbert,top5,zul,0.9999731129327134
3,mbert,worst5,bbj,0.9998202130062401
3,mbert,worst5,ewe,0.9998591840447413
3,mbert,worst5,pcm,0.9999417280306906
3,mbert,worst5,twi,0.9999499297263179
3,mbert,worst5,mos,0.9999564280126234
10,mbert,top5,twi,0.9841381277816391
10,mbert,top5,kin,0.9841141429564427
10,mbert,top5,luo,0.9839365066892147
10,mbert,top5,sna,0.9820820255657563
10,mbert,top5,swa,0.9820413276311786
10,mbert,worst5,yor,0.9622673812818251
10,mbert,worst5,bbj,0.963760086378226
10,mbert,worst5,pcm,0.9700457525641661
10,mbert,worst5,fon,0.9707865928364376
10,mbert,worst5,mos,0.9709675592003804
12,mbert,top5,kin,0.963008882874048
12,mbert,top5,lug,0.9582525753813164
12,mbert,top5,luo,0.9565919167738678
12,mbert,top5,twi,0.9558718454791783
12,mbert,top5,swa,0.9527096007630548
12,mbert,worst5,yor,0.8905575770219176
12,mbert,worst5,bbj,0.8969827311796947
12,mbert,worst5,pcm,0.913373278060533
12,mbert,worst5,mos,0.9229981814973037
12,mbert,worst5,fon,0.9246797619077849
