,PER,LOC,ORG,DATE,SWD_mean
bam,0.015130641141695378,0.011683358486152429,0.013235825748779462,0.009348628300813289,0.01234961341936014
bbj,0.014967308591621986,0.016685374643202522,0.01080560359514493,0.01288928018311708,0.01383689175327163
ewe,0.018358841763983946,0.012080474298727495,0.009715979884276749,0.01809884829708608,0.014563536061018567
fon,0.016334787158484687,0.011612061981395527,0.009761828770479042,0.013221580058598192,0.012732564492239362
hau,0.01610203405016364,0.011139019959045982,0.008764971928030718,0.008094727882962616,0.011025188455050738
ibo,0.015014699203675264,0.011552985128219007,0.00924366110302799,0.008155307781180454,0.010991663304025678
kin,0.01561893502366729,0.012575819664562005,0.009128695215622429,0.008605793311289744,0.011482310803785367
lug,0.01714423839439405,0.014920635274847882,0.012134674277149315,0.011835247179988073,0.01400869878159483
luo,0.0165119356215655,0.011448587090853835,0.007864721136684238,0.008301965980535897,0.011031802457409867
mos,0.016386699270697136,0.012110430281609297,0.00974605679675733,0.012962526308001543,0.012801428164266326
nya,0.01572358160501608,0.01179958566899586,0.012663499990594573,0.009121816234255675,0.012327120874715547
pcm,0.01451122333855892,0.01081468513530126,0.012797648212654167,0.018134035651200975,0.01406439808442883
sna,0.015961265982696204,0.01157294954327881,0.011590939840061765,0.007326545378418814,0.011612925186113898
swa,0.01678640844511392,0.012468196168356371,0.01261769620305131,0.01198990615830553,0.013465551743706783
tsn,0.015611889059982786,0.010823521574820916,0.010866551591789175,0.007347847464188817,0.011162452422695424
twi,0.013878470148483757,0.012701304423899273,0.008736400218367635,0.010066748338431353,0.011345730782295504
wol,0.015700306591497792,0.012108065038319182,0.010323949105440988,0.01063302709007985,0.012191336956334453
xho,0.013296128736328683,0.012956866722561244,0.010929691825367627,0.010288239400324528,0.01186773167114552
yor,0.019190338605312718,0.016304849077641848,0.011122717152829864,0.01296157760953065,0.01489487061132877
zul,0.0159359956796834,0.010224326606476097,0.010922924128863087,0.009635776820232422,0.011679755808813752
