,PER,LOC,ORG,DATE,SWD_mean
bam,0.022989953993601375,0.014656663706773543,0.01779559157876065,0.010710233542340575,0.016538110705369036
bbj,0.019636263983557,0.020049306796863675,0.011245584781136131,0.01585869787595584,0.016697463359378162
ewe,0.019895570067092194,0.014189608824381139,0.010836269042556523,0.019098876115094754,0.016005081012281153
fon,0.01966921327766613,0.016115671498482698,0.010954395185763133,0.01351528989016515,0.015063642463019278
hau,0.0195261495291561,0.016713730199626298,0.009931062139912683,0.01181673307200981,0.014496918735176223
ibo,0.019305243768940272,0.01633535167457012,0.010152671553441905,0.00980082780642988,0.013898523700845544
kin,0.019124593679407553,0.013685631718544755,0.01067222506753751,0.009088719113606203,0.013142792394774006
lug,0.020809875876693695,0.01136012952792953,0.01235996430114028,0.011189334703885834,0.013929826102412335
luo,0.018961673946250812,0.012871180933871074,0.00958020467987808,0.011013814779289532,0.013106718584822374
mos,0.01941493108006398,0.015142997959628701,0.009830174492890364,0.015220903956105758,0.0149022518721722
nya,0.01993964899884304,0.01573549918248318,0.012649194230107241,0.010286577888109605,0.014652730074885767
pcm,0.02001113865935622,0.012147227111199754,0.012759719949826831,0.01848973624055361,0.015851955490234104
sna,0.02141649709392368,0.015609469646733487,0.011655118823910016,0.00960404088073119,0.014571281611324594
swa,0.023148512711486546,0.011895030860614497,0.01495244137095142,0.013357406957766216,0.01583834797520467
tsn,0.019033693435630994,0.013690235813555773,0.011093600026470085,0.009313067846960621,0.013282649280654368
twi,0.021954160209133988,0.0131948163616471,0.008191316715965513,0.012220192511449568,0.013890121449549042
wol,0.019306325584693695,0.020461458731006132,0.010107352849445306,0.011910688936950464,0.0154464565255239
xho,0.020313164918206894,0.018824399034201633,0.011722312579877325,0.01288540246332559,0.01593631974890286
yor,0.025408151839656057,0.018927264620288042,0.014303018257123767,0.015170003161074419,0.01845210946953557
zul,0.019479507724099676,0.01540928925260232,0.010962546476548596,0.009653400320075889,0.01387618594333162
