,PER,DATE,LOC,ORG,Mean
twi,0.9830002190526468,0.9792908837349634,0.9728804614308253,0.9891488399640953,0.9810801010456327
kin,0.9737494807606832,0.9811246588448537,0.9730775937753806,0.9873884667993196,0.9788350500450593
lug,0.9915456179168801,0.9755806586235026,0.9766604721581931,0.9685906285957394,0.9780943443235788
nya,0.9863278219453873,0.9726094180162913,0.9627522451284098,0.9890498983886047,0.9776848458696734
sna,0.9846343821901943,0.984787260363814,0.9553055863700517,0.9826759940280735,0.9768508057380334
luo,0.9791671593056903,0.9720799018618487,0.971734597718451,0.9838104754795993,0.9766980335913974
zul,0.977426155955354,0.9760513054563866,0.9588221343691212,0.9855641641856728,0.9744659399916337
xho,0.9795459683275549,0.982472439780766,0.9541909513136287,0.9814409256599553,0.9744125712704763
ibo,0.9844767356771795,0.9873076718099837,0.9433325037887037,0.9773294766885594,0.9731115969911065
tsn,0.9791599313698754,0.9801238705286146,0.9501237788450789,0.9796245830569856,0.9722580409501386
mos,0.9858541764162427,0.9719197776738128,0.945910328496191,0.982394499829043,0.9715196956038223
ewe,0.9813619784818427,0.9622667187447546,0.9556291685946936,0.9854923450971361,0.9711875527296067
wol,0.9841724398907048,0.9729237954280525,0.9407121795970635,0.9845156526506149,0.9705810168916089
bam,0.9784302924172382,0.9678615834168786,0.9496190533019662,0.9609767518444057,0.9642219202451221
yor,0.9723620243447494,0.9666326670932505,0.9314655879050915,0.9835127544991944,0.9634932584605714
fon,0.984820546279133,0.9518540169437164,0.935063340901695,0.9806467345654668,0.9630961596725027
bbj,0.9809264386402983,0.9581816307092794,0.9297437563049261,0.9806752867670766,0.962381778105395
swa,0.9778728882627725,0.9337865936147518,0.9667450872399928,0.9658161562199205,0.9610551813343594
hau,0.980280491410718,0.9336335058145657,0.9397047358842208,0.9828679487121895,0.9591216704554235
pcm,0.9854285956009253,0.9162202247618261,0.9619868722041359,0.9509868838704225,0.9536556441093275
