,PER,DATE,ORG,LOC,Mean
kin,0.9663320183753967,0.9639487862586975,0.9828394055366516,0.9612282514572144,0.96858711540699
twi,0.9757610559463501,0.9479968547821045,0.9851173758506775,0.9483092427253723,0.9642961323261261
ibo,0.9744616746902466,0.963047981262207,0.9824942350387573,0.9194554686546326,0.9598648399114609
luo,0.972805917263031,0.9471093416213989,0.9754336476325989,0.9372764825820923,0.9581563472747803
tsn,0.967284619808197,0.9621909856796265,0.9686222076416016,0.921792209148407,0.954972505569458
sna,0.9669018983840942,0.9602453708648682,0.9660157561302185,0.9106093049049377,0.9509430825710297
lug,0.9913979172706604,0.9399545192718506,0.9071162343025208,0.9593120813369751,0.9494451880455017
nya,0.9606171250343323,0.9383366703987122,0.9796345829963684,0.9148127436637878,0.9483502805233002
zul,0.9601322412490845,0.9567545056343079,0.9773775935173035,0.896902322769165,0.9477916657924652
ewe,0.9736210703849792,0.9202311635017395,0.9748340845108032,0.9199340343475342,0.947155088186264
wol,0.9710216522216797,0.9548249244689941,0.9663010835647583,0.8721866607666016,0.9410835802555084
swa,0.972138524055481,0.8642984628677368,0.9514701962471008,0.9705974459648132,0.939626157283783
xho,0.9609835743904114,0.9575389623641968,0.9640970826148987,0.8605000972747803,0.9357799291610718
pcm,0.9789571762084961,0.8665284514427185,0.9534052610397339,0.9358763098716736,0.9336917996406555
bam,0.9698725342750549,0.9330973029136658,0.9343979954719543,0.8912432789802551,0.9321527779102325
bbj,0.9745016694068909,0.91620934009552,0.9635668992996216,0.8496726751327515,0.925987645983696
yor,0.9481445550918579,0.9210289716720581,0.9618273377418518,0.8437047004699707,0.9186763912439346
mos,0.9672849774360657,0.8462766408920288,0.9694851040840149,0.8763980865478516,0.9148612022399902
fon,0.9633145332336426,0.8941224217414856,0.973647952079773,0.8186581134796143,0.9124357551336288
hau,0.9627878069877625,0.8930684328079224,0.9399399161338806,0.8469366431236267,0.910683199763298
