,ORG,PER,DATE,LOC
bam,0.9318370819091797,0.8795170187950134,,0.9455990791320801
bbj,0.9493728876113892,0.886726975440979,,0.873708188533783
ewe,0.938894510269165,0.8774970769882202,,0.9228145480155945
fon,0.9633479118347168,0.8730477690696716,,0.9380030035972595
hau,0.966864824295044,0.8883355259895325,,0.9347407221794128
ibo,0.9618757367134094,0.8835812211036682,,0.948253870010376
kin,0.9316651225090027,0.8901355862617493,,0.9307128190994263
lug,0.9611324071884155,0.8648985028266907,,0.9199709296226501
luo,0.9249162077903748,0.8844846487045288,,0.9418562054634094
mos,0.9575691819190979,0.878287136554718,,0.9423497319221497
nya,0.9476965069770813,0.8984898924827576,,0.9365240931510925
pcm,0.9170027375221252,0.8882222175598145,,0.9329917430877686
sna,0.9574143290519714,0.884705662727356,,0.9450937509536743
swa,0.9253286123275757,0.880824089050293,,0.9173664450645447
tsn,0.9437093734741211,0.8842189908027649,,0.9290363788604736
twi,0.9721598625183105,0.8955603837966919,,0.9463940262794495
wol,0.9415606260299683,0.8980954885482788,,0.9273226261138916
xho,0.9596619606018066,0.8762792944908142,,0.9243963956832886
yor,0.94938063621521,0.8262293338775635,,0.8372464776039124
zul,0.9664087891578674,0.8809056878089905,,0.9317900538444519
