,ORG,PER,DATE,LOC
bam,0.8419457077980042,0.7449307441711426,0.8862490653991699,0.8433629870414734
bbj,0.8805122375488281,0.7753741145133972,0.8032315969467163,0.6847518682479858
ewe,0.8972874283790588,0.7428445816040039,0.7047770023345947,0.8462221026420593
fon,0.9149158000946045,0.7649648785591125,0.8444628119468689,0.8210975527763367
hau,0.9107442498207092,0.7567968964576721,0.8785890936851501,0.7957051396369934
ibo,0.9207740426063538,0.7688648700714111,0.9439589381217957,0.8211192488670349
kin,0.9386751055717468,0.756820023059845,0.94698166847229,0.8599483370780945
lug,0.9075689315795898,0.7107939720153809,0.9528296589851379,0.8814706206321716
luo,0.9112468361854553,0.7600678205490112,0.922539472579956,0.9024868607521057
mos,0.8947482109069824,0.7702548503875732,0.7920593023300171,0.8192741274833679
nya,0.9172101020812988,0.7913399338722229,0.8995548486709595,0.8296141028404236
pcm,0.8114560842514038,0.7662819623947144,0.6959645748138428,0.8536089658737183
sna,0.9058241844177246,0.7728179693222046,0.9535267353057861,0.8171166181564331
swa,0.8531917333602905,0.7606467604637146,0.8739871978759766,0.8672310709953308
tsn,0.8854783773422241,0.7683550119400024,0.9391074776649475,0.8412443399429321
twi,0.9390713572502136,0.7910538911819458,0.9053548574447632,0.8793631196022034
wol,0.8587393760681152,0.7782297134399414,0.9241690039634705,0.7731457352638245
xho,0.9110570549964905,0.746950626373291,0.8973899483680725,0.7684051394462585
yor,0.8808557987213135,0.6898319125175476,0.838973879814148,0.6399819254875183
zul,0.9233896136283875,0.7604628801345825,0.9288634061813354,0.8528599739074707
