,ORG,PER,DATE,LOC
bam,0.8874409198760986,,,0.9251709580421448
bbj,0.9051131010055542,,,0.8027554154396057
ewe,0.8806713223457336,0.8138883113861084,,
fon,0.9304414391517639,0.7837841510772705,,0.9010562300682068
hau,0.9415324926376343,0.8165501952171326,,0.8886035084724426
ibo,0.9227355718612671,,,0.9202560186386108
kin,0.8875609636306763,0.8275067806243896,,0.8846936821937561
lug,0.9263143539428711,0.8050549626350403,,
luo,0.8562539219856262,0.8196141719818115,,
mos,0.9170912504196167,0.7900083661079407,,
nya,0.8984853625297546,0.8455725908279419,,0.9021850228309631
pcm,0.826543927192688,0.8024414777755737,,0.890944242477417
sna,0.9180421233177185,0.8203865885734558,,0.8990138173103333
swa,0.859540581703186,0.820962131023407,,0.8806679844856262
tsn,0.8901420831680298,,,0.8892208337783813
twi,0.9416060447692871,0.8293817043304443,,0.9132047891616821
wol,0.8896502256393433,0.8439486026763916,,0.8793954253196716
xho,,0.7955334186553955,,0.8513223528862
yor,0.9015055894851685,,,0.7623516321182251
zul,,0.8156978487968445,,0.8632350564002991
