,ORG,PER,DATE,LOC
bam,0.9291203618049622,,,0.9562102556228638
bbj,0.9454720616340637,,,0.8911654949188232
ewe,0.9356012940406799,0.8922818303108215,,
fon,0.9566758871078491,0.8765810132026672,,0.9425622224807739
hau,0.9680148363113403,0.8977362513542175,,
ibo,0.9567897319793701,,,0.9545862078666687
kin,0.94011390209198,,,0.8488651514053345
lug,0.961098849773407,0.8829419612884521,,
luo,0.9423013925552368,0.8943347334861755,,
mos,0.9578731060028076,0.867981493473053,,
nya,0.9495722651481628,,,0.9477608799934387
pcm,,0.8811384439468384,,0.9436901807785034
sna,,0.8976503610610962,,0.9458851218223572
swa,,0.9038751125335693,,0.9264950752258301
tsn,0.9485109448432922,,,0.9447564482688904
twi,0.9668019413948059,0.9029714465141296,,0.9290505647659302
wol,0.9359982013702393,,,0.927730143070221
xho,,0.8776887655258179,,0.9196711778640747
yor,0.9461629986763,,,0.8725151419639587
zul,,,,0.9239304065704346
