,PER_cos,PER_euclid,PER_ccos,LOC_cos,LOC_euclid,LOC_ccos,ORG_cos,ORG_euclid,ORG_ccos,DATE_cos,DATE_euclid,DATE_ccos,CKA_proto_tags
bam,0.9842882752418518,0.1772671341896057,0.9842776656150818,0.9689817428588867,0.24907132983207703,0.9689603447914124,0.9689136743545532,0.24934454262256622,0.9688939452171326,,,,
bbj,0.9808497428894043,0.1957053393125534,0.9808375835418701,0.9447025656700134,0.33255794644355774,0.9446581602096558,0.9820806384086609,0.18931207060813904,0.9820702075958252,,,,
ewe,0.9820421934127808,0.1895143687725067,0.9820299744606018,0.973520040512085,0.23013082146644592,0.9735040068626404,0.9886792898178101,0.1504708230495453,0.9886717200279236,,,,
fon,0.9848312139511108,0.17417678236961365,0.9848210215568542,0.9564876556396484,0.2949996590614319,0.9564526677131653,0.9884419441223145,0.15203991532325745,0.9884348511695862,,,,
hau,0.9848523139953613,0.17405635118484497,0.9848430752754211,0.9582188725471497,0.2890714704990387,0.9581882953643799,0.9872546792030334,0.15965841710567474,0.9872461557388306,,,,
ibo,0.9863035082817078,0.16550785303115845,0.9862950444221497,0.9470824003219604,0.325323224067688,0.9470444321632385,0.9869288206100464,0.16168628633022308,0.9869202375411987,,,,
kin,0.9805179238319397,0.19739319384098053,0.9805047512054443,0.9810144305229187,0.19486229121685028,0.9810066819190979,0.9888424873352051,0.14938220381736755,0.9888350367546082,,,,
lug,0.9805527329444885,0.19721680879592896,0.9805400371551514,0.9825679659843445,0.18671903014183044,0.9825570583343506,0.9786214828491211,0.20677773654460907,0.9786105155944824,,,,
luo,0.9782355427742004,0.2086353898048401,0.9782209396362305,0.9815597534179688,0.19204318523406982,0.9815477132797241,0.9828366041183472,0.18527506291866302,0.9828261137008667,,,,
mos,0.9870426058769226,0.16098079085350037,0.9870338439941406,0.9653595089912415,0.263212651014328,0.9653318524360657,0.9882792830467224,0.15310518443584442,0.988271951675415,,,,
nya,0.9884960055351257,0.15168461203575134,0.9884883761405945,0.9639710187911987,0.26843661069869995,0.9639442563056946,0.9848353862762451,0.17415302991867065,0.9848255515098572,,,,
pcm,0.985215425491333,0.17195729911327362,0.985206127166748,0.9754470586776733,0.22159919142723083,0.9754307270050049,0.9665623903274536,0.25860267877578735,0.9665431380271912,,,,
sna,0.9752410650253296,0.22252608835697174,0.9752241969108582,0.9661059379577637,0.26036110520362854,0.9660868048667908,0.9858193397521973,0.1684085726737976,0.9858100414276123,,,,
swa,0.9780616164207458,0.20946718752384186,0.978047251701355,0.9810273051261902,0.19479592144489288,0.9810137152671814,0.9673482179641724,0.2555457055568695,0.9673268795013428,,,,
tsn,0.9823077917098999,0.18810708820819855,0.9822958707809448,0.9731893539428711,0.23156312108039856,0.9731802344322205,0.9835917353630066,0.18115298449993134,0.9835829734802246,,,,
twi,0.987951397895813,0.15523231029510498,0.9879445433616638,0.9847049713134766,0.17490006983280182,0.9846923351287842,0.993780255317688,0.11153260618448257,0.9937765598297119,,,,
wol,0.9878796339035034,0.15569475293159485,0.987871527671814,0.952944278717041,0.30677613615989685,0.9529086351394653,0.9847105741500854,0.17486843466758728,0.984700620174408,,,,
xho,0.9690424799919128,0.24882812798023224,0.9690237641334534,0.9603556394577026,0.2815825045108795,0.9603294134140015,0.9824069738388062,0.18757906556129456,0.9823957681655884,,,,
yor,0.9811248183250427,0.19429442286491394,0.9811135530471802,0.9472883343696594,0.32468974590301514,0.9472461342811584,0.9847150444984436,0.17484302818775177,0.9847050905227661,,,,
zul,0.9831895232200623,0.18336033821105957,0.9831783771514893,0.9721922278404236,0.23582980036735535,0.972170889377594,0.9900228381156921,0.14125947654247284,0.9900162816047668,,,,
