,LOC,ORG,DATE,PER,Mean
lug,,0.9385554194450378,,0.9618654847145081,0.950210452079773
kin,0.9233688116073608,0.8803342580795288,,0.928990364074707,0.9108978112538656
pcm,0.8401497602462769,,,0.9157695174217224,0.8779596388339996
luo,,0.8409075140953064,,0.9148420095443726,0.8778747618198395
nya,0.8591793775558472,0.8392727971076965,,0.9322664141654968,0.8769061962763468
twi,0.8482969403266907,0.8455899357795715,,0.9062935709953308,0.866726815700531
wol,0.8504822850227356,0.8403202295303345,,0.9036019444465637,0.8648014863332113
zul,0.8434202075004578,,,0.8831956386566162,0.863307923078537
xho,0.8553645014762878,,,0.8652191162109375,0.8602918088436127
tsn,0.8534201383590698,0.8526355028152466,,,0.8530278205871582
swa,0.8291557431221008,0.8037012219429016,,0.9165636897087097,0.8498068849245707
ibo,0.8460012674331665,0.8475120663642883,,,0.8467566668987274
ewe,,0.8356028199195862,,0.8536054491996765,0.8446041345596313
mos,,0.7929076552391052,,0.8794327974319458,0.8361702263355255
sna,0.8289046883583069,0.7919886708259583,,0.8722409605979919,0.8310447732607523
hau,0.8065937757492065,0.7799779772758484,,0.8893961310386658,0.8253226280212402
bam,0.8150022029876709,0.7966035008430481,,,0.8058028519153595
fon,0.7903935313224792,0.7414058446884155,,0.8449721336364746,0.7922571698824564
yor,0.7375480532646179,0.681776762008667,,,0.7096624076366425
bbj,0.667641818523407,0.6894347667694092,,,0.6785382926464081
