,LOC,ORG,DATE,PER,Mean
lug,0.9998024702072144,0.999943196773529,,0.9998975992202759,0.9998810887336731
zul,0.9997003674507141,0.9999445080757141,,0.9998646378517151,0.9998365044593811
nya,0.9997007250785828,0.9998934864997864,,0.9999035596847534,0.9998325904210409
kin,0.999718427658081,0.9999352693557739,,0.9998422265052795,0.9998319745063782
twi,0.999700665473938,0.9998902678489685,,0.9998912811279297,0.9998274048169454
mos,0.9997297525405884,0.9998911023139954,,0.9998512864112854,0.999824047088623
bam,0.9996851682662964,0.9999373555183411,,0.9998398423194885,0.9998207887013754
sna,0.999637246131897,0.9999121427536011,,0.9999112486839294,0.9998202125231425
ibo,0.999606192111969,0.9999476671218872,,0.9998674988746643,0.9998071193695068
xho,0.9996652007102966,0.9999359846115112,,0.9998179078102112,0.9998063643773397
tsn,0.9996626973152161,0.9998266696929932,,0.9999251365661621,0.9998048345247904
ewe,0.9996907711029053,0.999902606010437,,0.9997870922088623,0.9997934897740682
yor,0.9995966553688049,0.9999482035636902,,0.9998342990875244,0.9997930526733398
fon,0.9996386170387268,0.999900758266449,,0.9998335838317871,0.9997909863789877
bbj,0.9996017217636108,0.9999358654022217,,0.9998279809951782,0.9997885227203369
wol,0.9997170567512512,0.9997427463531494,,0.9998300671577454,0.999763290087382
luo,0.9997060298919678,0.9997012615203857,,0.9998714327812195,0.999759574731191
hau,0.9996359348297119,0.9998018145561218,,0.9997524619102478,0.9997300704320272
swa,0.9996508955955505,0.9996936917304993,,0.9997732043266296,0.9997059305508932
pcm,0.9996662139892578,0.9995794296264648,,0.9997822642326355,0.999675969282786
