,LOC,ORG,DATE,PER,Mean
twi,0.999052882194519,0.9990888237953186,,0.9995205402374268,0.9992207487424215
lug,,0.9983792901039124,,0.9998076558113098,0.9990934729576111
mos,0.9989212155342102,0.998728334903717,,0.9992486238479614,0.9989660580952963
ibo,0.9988178014755249,0.9988700151443481,,,0.9988439083099365
pcm,0.9989359974861145,0.9981013536453247,,0.9994226098060608,0.9988199869791666
nya,0.9979715943336487,0.9991971850395203,,0.9991194009780884,0.9987627267837524
xho,0.9980520606040955,0.9988694787025452,,0.9992467761039734,0.998722771803538
fon,0.9987342953681946,0.9983795881271362,,0.9989040493965149,0.9986726442972819
swa,0.9984208941459656,0.9988175630569458,,0.9986700415611267,0.9986361662546793
bam,0.9991653561592102,0.9982999563217163,,0.9983792901039124,0.9986148675282797
luo,,0.9977954626083374,,0.9994064569473267,0.998600959777832
hau,0.9982687830924988,0.9977436661720276,,0.9991313815116882,0.9983812769254049
sna,0.9957356452941895,0.999334454536438,,0.9995864033699036,0.998218834400177
yor,0.9983339309692383,0.998091995716095,,,0.9982129633426666
kin,0.9980141520500183,0.9975687265396118,,0.9985909461975098,0.9980579415957133
zul,0.9952725172042847,0.9991715550422668,,0.9994871616363525,0.997977077960968
wol,0.9987329840660095,0.9949303269386292,,0.9992428421974182,0.9976353844006857
ewe,0.9986830353736877,0.9944422245025635,,0.9992319345474243,0.9974523981412252
bbj,0.9979109168052673,0.9954521059989929,,0.9988661408424377,0.997409721215566
tsn,0.9934724569320679,0.9963468909263611,,,0.9949096739292145
