,LOC,ORG,DATE,PER,Mean
lug,,0.9956121444702148,,0.9956655502319336,0.9956388473510742
twi,0.9898058176040649,0.9921020865440369,,0.9952894449234009,0.9923991163571676
ewe,,0.9894022941589355,,0.9940287470817566,0.9917155206203461
wol,0.9882968664169312,0.9911084175109863,,0.9923534393310547,0.9905862410863241
pcm,0.9862353205680847,0.9902284741401672,,0.995246410369873,0.990570068359375
luo,,0.9873116612434387,,0.9921243786811829,0.9897180199623108
mos,0.9869742393493652,0.9871498942375183,,0.9947652220726013,0.9896297852198283
hau,0.9869345426559448,0.9872386455535889,,0.9932340979576111,0.989135762055715
kin,0.9900510907173157,0.9817484617233276,,0.9950942993164062,0.9889646172523499
fon,0.9867515563964844,0.9879733324050903,,0.9914977550506592,0.988740881284078
nya,0.9847573041915894,0.9890345931053162,,0.9917145371437073,0.9885021448135376
tsn,0.986730694770813,0.989897608757019,,,0.988314151763916
zul,0.9870340824127197,,,0.9891408085823059,0.9880874454975128
sna,0.9848302006721497,0.9870792627334595,,0.9915673732757568,0.987825612227122
ibo,0.9880839586257935,0.9874061942100525,,,0.987745076417923
xho,0.986009955406189,,,0.9889779686927795,0.9874939620494843
bbj,0.9837636351585388,0.9872467517852783,,0.9914619326591492,0.9874907732009888
swa,0.9886296391487122,0.9835405349731445,,0.9865433573722839,0.9862378438313802
bam,0.9878180027008057,0.9841554164886475,,,0.9859867095947266
yor,0.9845976233482361,0.9872820377349854,,,0.9859398305416107
