,LOC,PER,ORG,DATE
bam,0.970558226108551,0.9823087453842163,0.9658616781234741,
bbj,0.9453680515289307,0.9823483824729919,0.9790939688682556,
ewe,0.9731540083885193,0.9794102311134338,0.9821287393569946,
fon,0.9568108320236206,0.9791214466094971,0.981873631477356,
hau,0.9473021030426025,0.9797191023826599,0.9743234515190125,
ibo,0.9478473663330078,0.9858202338218689,0.9791268706321716,
kin,0.96443110704422,0.980021059513092,0.9646737575531006,
lug,0.9711025357246399,0.9832640886306763,0.9639208316802979,
luo,0.9756700396537781,0.9786073565483093,0.9650782346725464,
mos,0.9669528603553772,0.9844053387641907,0.9820879697799683,
nya,0.9656222462654114,0.9879476428031921,0.9766281247138977,
pcm,0.970503568649292,0.9846149682998657,0.9485224485397339,
sna,0.9633175730705261,0.9766373634338379,0.9748998880386353,
swa,0.9657911062240601,0.9833735227584839,0.9571439623832703,
tsn,0.9648410677909851,0.9840719699859619,0.9791547656059265,
twi,0.9733281135559082,0.9857723712921143,0.9862561821937561,
wol,0.9552879929542542,0.9875686168670654,0.9770373106002808,
xho,0.9591255784034729,0.9721143245697021,0.9762699604034424,
yor,0.9318166971206665,0.9812158346176147,0.975746750831604,
zul,0.968092143535614,0.9793484807014465,0.9837928414344788,
