,LOC,PER,ORG,DATE,Mean
luo,0.9519588831875023,0.8258246045551958,0.9541081220121514,0.9474296644028718,0.9198303185394303
twi,0.9264368208076256,0.8500411640213932,0.9605297033510896,0.9359881845761563,0.9182489681890661
nya,0.9334370132135871,0.8432256275348341,0.9552217426426818,0.9379999264168579,0.9174710774519902
zul,0.9218745000264368,0.8439316134822389,0.9438011030122351,0.9485368585941464,0.9145360187787642
ibo,0.9023758269585498,0.847002302995055,0.9344239933915186,0.968788875772855,0.9131477497794946
sna,0.9017792706134407,0.8465184159827371,0.9370843490320876,0.9669851161796675,0.9130917879519832
kin,0.9401831255422615,0.8103700839895103,0.9433881199463159,0.9576834792152645,0.9129062021733381
xho,0.8848399907624691,0.8443093510071797,0.9301565699998358,0.9659015395648618,0.9063018628335866
lug,0.9216024651970522,0.8303331272110812,0.9402446041876578,0.9329240556176456,0.9062760630533592
hau,0.8908316009185647,0.8391491227016566,0.9394490048575228,0.9526406582341578,0.9055175966779754
swa,0.9324258865544985,0.810634560340145,0.946496223133307,0.9182719238960572,0.901957148481002
wol,0.8804663593894343,0.8470710819565913,0.9395745916899152,0.9326088087602177,0.8999302104490395
tsn,0.8824466435125312,0.8270580387287723,0.9314824585191794,0.956561841954023,0.8993872456786265
mos,0.8964506865049838,0.841352001156055,0.9352504444694817,0.9147040002755531,0.8969392831015184
bam,0.9059582163238815,0.8302315480148367,0.8348320545222114,0.919643780138956,0.8726663997499713
fon,0.8706090250933014,0.8306528545656082,0.9221072065991156,0.865373068710089,0.8721855387420285
pcm,0.9131281712810583,0.8450441947170438,0.9100644680363021,0.8168565588041302,0.8712733482096336
ewe,0.9072677034360201,0.8306673903504772,0.941897835458999,0.8048275728696364,0.8711651255287831
yor,0.7967927962707602,0.7766159873325095,0.9245060598813875,0.8905551572586519,0.8471175001858272
bbj,0.7629688014081617,0.8337278188955246,0.8807714058658015,0.8258807863596928,0.8258372031322951
