,PER,LOC,ORG,DATE,SWD_mean
bam,0.00560444803613791,0.006425533013498352,0.006562834727446898,0.006324423321075301,0.006229309774539615
bbj,0.005715697456707858,0.008077443184447475,0.005697301030068047,0.007114520073855601,0.006651240436269745
ewe,0.00453227548086943,0.007012110041159758,0.004517766632943676,0.007521776298744953,0.005895982113429454
fon,0.006820373940172431,0.007526408622652525,0.005325876888036873,0.00784572445854792,0.006879595977352437
hau,0.0050481040793783905,0.007689070105243445,0.005816639518798183,0.007191673997567705,0.006436371925246931
ibo,0.005795070667318214,0.008097022311631008,0.0049172277585967095,0.005140065606155986,0.005987346585925479
kin,0.007076364042859495,0.004962903795330931,0.003954294731556729,0.006186483664350817,0.005545011558524493
lug,0.003587962890833296,0.00496247405953909,0.006577121137979702,0.0069331014778981626,0.005515164891562563
luo,0.005883328752588568,0.005309816198860062,0.004983982805242704,0.005218886660259159,0.005349003604237623
mos,0.006103394708134147,0.006893699342526816,0.004974263945314306,0.007785192221945181,0.006439137554480112
nya,0.005197487051646021,0.006239368522528821,0.005032930167544691,0.006679502214410604,0.0057873219890325345
pcm,0.0042560915417197975,0.005659953395479533,0.006317781904272124,0.009354987086680921,0.006397203482038094
sna,0.004808568133285007,0.008558606583846995,0.005192185902160418,0.0060452792927208066,0.006151159978003307
swa,0.005027986123423034,0.004270356174856715,0.006767763939933502,0.008891469489299197,0.006239393931878112
tsn,0.0049389571886422345,0.0058024607556035335,0.005809891951685131,0.006144661306279886,0.005673992800552696
twi,0.0048203286764874065,0.004985514972304372,0.004009116168163018,0.006798256232741551,0.005153304012424087
wol,0.004834460139591101,0.007928537731459073,0.0055601141425540845,0.006397063118583901,0.00618004378304704
xho,0.005929403750087658,0.008131118220717326,0.0066217406879331975,0.005633088315335044,0.0065788377435183065
yor,0.006691100152693252,0.009704758134830627,0.005215453862547292,0.007364428465734818,0.007243935153951497
zul,0.004906322477836511,0.0069120053271944926,0.005384925288581144,0.006074286945931817,0.005819385009885991
